type,name,res_id,src,value,fuzzy
field,"ekd.book.bank,analytic",0,Debit analytic account,Аналитический счет,0
field,"ekd.book.bank,bank_account",0,Cash Account,Кассовый счет,0
field,"ekd.book.bank,bank_document",0,Document Cash,Документ (Касса),0
field,"ekd.book.bank,book",0,Line Finance,,0
field,"ekd.book.bank,company",0,Company,Учет.орг.,0
field,"ekd.book.bank,corr2_account",0,Credit Account,Кредит счета,0
field,"ekd.book.bank,corr_account",0,Credit Account,Кредит счета,0
field,"ekd.book.bank,currency",0,Currency,Валюта,0
field,"ekd.book.bank,currency_digits",0,Currency Digits,Кол-во десятичных знаков,0
field,"ekd.book.bank,date_operation",0,Date Operation,Учетная дата,0
field,"ekd.book.bank,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.book.bank,description",0,Note,Комментарии,0
field,"ekd.book.bank,document",0,Base Document,Документ,0
field,"ekd.book.bank,expense",0,expense,Расход,0
field,"ekd.book.bank,from_to_partner",0,From Party,От кого,0
field,"ekd.book.bank,from_to_party",0,From Party,От кого,0
field,"ekd.book.bank,income",0,Income,Приход,0
field,"ekd.book.bank,line",0,Account Entry Lines,Строки проводки,0
field,"ekd.book.bank,name",0,Name,Наименование,0
field,"ekd.book.bank,rec_name",0,Name,Наименование,0
field,"ekd.book.bank,second_currency_digits",0,Second Currency Digits,Дополнительная валюта (дес.знак),0
field,"ekd.book.bank,state",0,State,Состояние,0
field,"ekd.book.bank,type_line",0,Type Operation,Тип операции,0
field,"ekd.book.cash,amount_currency",0,Amount in currency,Сумма в валюте,0
field,"ekd.book.cash,analytic",0,Analytic Account,Аналитический счет,0
field,"ekd.book.cash,balances",0,Balances Cash,Остатки по кассе,0
field,"ekd.book.cash,cash_account",0,Cash Account,Кассовый счет,0
field,"ekd.book.cash,cash_document",0,Document Cash,Документ (Касса),0
field,"ekd.book.cash,company",0,Company,Учет.орг.,0
field,"ekd.book.cash,corr2_account",0,Account 2,Счет 2,0
field,"ekd.book.cash,corr_account",0,Corr. Account,Корр. счет,0
field,"ekd.book.cash,currency",0,Currency,Валюта,0
field,"ekd.book.cash,currency_digits",0,Currency Digits,Кол-во десятичных знаков,0
field,"ekd.book.cash,date_operation",0,Date Operation,Учетная дата,0
field,"ekd.book.cash,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.book.cash,description",0,Note,Комментарии,0
field,"ekd.book.cash,document",0,Document BAse,Документ основание,0
field,"ekd.book.cash,documents_cash",0,Document,Документ,0
field,"ekd.book.cash,expense",0,expense,Расход,0
field,"ekd.book.cash,from_to_partner",0,From or To Party,От кого или кому,0
field,"ekd.book.cash,from_to_party",0,From or To Party,От кого или кому,0
field,"ekd.book.cash,income",0,Income,Приход,0
field,"ekd.book.cash,line",0,Account Entry Lines,Строки проводки,0
field,"ekd.book.cash,name",0,Name,Наименование,0
field,"ekd.book.cash,rec_name",0,Name,Наименование,0
field,"ekd.book.cash,second_currency_digits",0,Second Currency Digits,Дополнительная валюта (дес.знак),0
field,"ekd.book.cash,state",0,State,Состояние,0
field,"ekd.book.cash,type_line",0,Type Operation,Тип операции,0
field,"ekd.company,cal_accounting",0,Accounting Calendar,Финансовый календарь,0
field,"ekd.document,account_document",0,Account Document,Учетный счет,0
field,"ekd.document,move",0,Account Entry Lines,Строки проводки,0
field,"ekd.document.head.cash,balance",0,Book Cash,,0
field,"ekd.document.head.cash,cash_account",0,Cash Account,Кассовый счет,0
field,"ekd.document.head.cash,corr_account",0,Corr. Account,Корр. счет,0
field,"ekd.document.line.request,analytic",0,Analytic Account,Статья,0
field,"ekd.document.template,account_input",0,Account Input,Счет для входящих документов,0
field,"ekd.document.template,account_output",0,Account Output,Счет исходящий,0
field,"ekd.document.template,account_tax_input",0,Account Tax Input,Счет входящих налогов,0
field,"ekd.document.template,account_tax_output",0,Account Tax Output,Счет исходящих налогов,0
field,"ekd.document.template,taxes",0,Taxes,Налоги,0
field,"ekd.document.template,template_account",0,Template Account ,,0
field,"ekd.document.template,template_move",0,Template Entry,Шаблон проводки,0
field,"ekd.document.template-ekd.account.tax,rec_name",0,Name,Наименование,0
field,"ekd.document.template-ekd.account.tax,tax",0,Tax,Налог,0
field,"ekd.document.template-ekd.account.tax,template",0,Template,Шаблон,0
field,"ekd.fiscalyear,advance_report",0,Advance report,,0
field,"ekd.fiscalyear,bank_expense_sequence",0,Bank expense Sequence,Нумерация П/П,0
field,"ekd.fiscalyear,cash_book_sequence",0,Cash Book Sequence,Нумерация строк кассовой книги,0
field,"ekd.fiscalyear,cash_expense_sequence",0,Expense Cash Order,РКО,0
field,"ekd.fiscalyear,cash_income_sequence",0,Income Cash Order,ПКО,0
field,"ekd.fiscalyear,code",0,Code,Код,0
field,"ekd.fiscalyear,company",0,Company,Учет.орг.,0
field,"ekd.fiscalyear,cost_method",0,Cost Method,Затратный метод,0
field,"ekd.fiscalyear,end_date",0,Ending Date,Дата окончания,0
field,"ekd.fiscalyear,implementation_type",0,Implementation type,Момент реализации,0
field,"ekd.fiscalyear,invoice_goods_squence",0,Invoice Goods,Товарный документ,0
field,"ekd.fiscalyear,invoice_internal_sequence",0,Tax Invoice,Счет-фактура,0
field,"ekd.fiscalyear,invoice_sequence",0,Invoice Output,Счет,0
field,"ekd.fiscalyear,invoice_tax_sequence",0,Tax Invoice,Счет-фактура,0
field,"ekd.fiscalyear,name",0,Name,Наименование,0
field,"ekd.fiscalyear,of_attorney_sequence",0,Power of Attorney,,0
field,"ekd.fiscalyear,periods",0,Periods,Периоды,0
field,"ekd.fiscalyear,post_move_line_sequence",0,Post Move Line Sequence,,0
field,"ekd.fiscalyear,post_move_sequence",0,Post Move Sequence,Нумерация проводок,0
field,"ekd.fiscalyear,post_ru_move_sequence",0,Post Move Sequence,Нумерация проводок,0
field,"ekd.fiscalyear,rec_name",0,Name,Наименование,0
field,"ekd.fiscalyear,request_monies_sequence",0,Request of money,Заявка на деньги,0
field,"ekd.fiscalyear,request_product_sequence",0,Request of product,,0
field,"ekd.fiscalyear,request_service_sequence",0,Request of service,Заявка на сервис,0
field,"ekd.fiscalyear,sequence_fiscalyear",0,Template Sequence,,0
field,"ekd.fiscalyear,start_date",0,Starting Date,Дата начала,0
field,"ekd.fiscalyear,state",0,State,Состояние,0
field,"ekd.fiscalyear,system_tax",0,Main System Tax,Система налогообложения,0
field,"ekd.fiscalyear,tax_invoice_sequence",0,Tax Invoice,Счет-фактура,0
field,"ekd.fiscalyear.close_fiscalyear.init,close_fiscalyear",0,Fiscal Year to close,Закрыть финансовый год,0
field,"ekd.fiscalyear.close_fiscalyear.init,skip_closed",0,Skip closed balances,Исключать закрытые счета,0
field,"ekd.fiscalyear.close_fiscalyear.init,skip_closed_analityc",0,Skip closed analityc balances,Исключать закрытые аналитические счета,0
field,"ekd.fiscalyear.close_fiscalyear.init,transfer",0,Transfer Balance of Accounts,Перенос остатков по счетам,0
field,"ekd.fiscalyear.close_fiscalyear.init,transfer_analytic",0,Transfer Balance of Analytic Accounts,Перенос остатков по аналитическим счетам,0
field,"ekd.fiscalyear.sequence,fiscalyear",0,Fiscal Year,Финансовый год,0
field,"ekd.fiscalyear.sequence,rec_name",0,Name,Наименование,0
field,"ekd.fiscalyear.sequence,sequence",0,Sequence,Последовательность,0
field,"ekd.fiscalyear.sequence,sequence_domain",0,Sequence Domain,,0
field,"ekd.fiscalyear.sequence,template",0,Template,Шаблон,0
field,"ekd.period,bank_expense_sequence",0,Bank Expense Sequence,Платежное поручение,0
field,"ekd.period,cash_book_sequence",0,Cash Book Sequence,Нумерация строк кассовой книги,0
field,"ekd.period,code",0,Code,Код,0
field,"ekd.period,company",0,Period of Company,Период компании,0
field,"ekd.period,end_date",0,Ending Date,Дата окончания,0
field,"ekd.period,fiscalyear",0,Fiscal Year,Финансовый год,0
field,"ekd.period,name",0,Name,Наименование,0
field,"ekd.period,post_move_line_sequence",0,Post Move Line Sequence,,0
field,"ekd.period,post_move_sequence",0,Post Move Sequence,Нумерация проводок,0
field,"ekd.period,post_ru_move_sequence",0,Post Move Sequence,Нумерация проводок,0
field,"ekd.period,rec_name",0,Name,Наименование,0
field,"ekd.period,start_date",0,Starting Date,Дата начала,0
field,"ekd.period,state",0,State,Состояние,0
field,"ekd.period,type",0,Type,Тип,0
field,"ekd.period.close_period.init,skip_closed",0,Skip closed balances,Исключать закрытые счета,0
field,"ekd.period.close_period.init,skip_closed_analityc",0,Skip closed analityc balances,Исключать закрытые аналитические счета,0
field,"ekd.period.close_period.init,skip_closed_analytic",0,Skip closed analityc balances,Исключать закрытые аналитические счета,0
field,"ekd.period.close_period.init,transfer",0,Transfer Balance of Accounts,Перенос остатков по счетам,0
field,"ekd.period.close_period.init,transfer_analytic",0,Transfer Balance of Analytic Accounts,Перенос остатков по аналитическим счетам,0
field,"ekd.period.transfer.init,company",0,Company,Учет.орг.,0
field,"ekd.period.transfer.init,period_end",0,Period Balance End,Период окончания,0
field,"ekd.period.transfer.init,period_start",0,Period Balance Begin,Начальный период,0
field,"ekd.period.transfer.init,skip_closed",0,Skip closed balances,Исключать закрытые счета,0
field,"ekd.period.transfer.init,skip_closed_analityc",0,Skip closed analytic balances,Пропускать закрытые остатки по аналитическим счетам,0
field,"ekd.period.transfer.init,skip_closed_analytic",0,Skip closed analytic balances,Пропускать закрытые остатки по аналитическим счетам,0
field,"ekd.period.transfer.init,transfer",0,Transfer Balance of Accounts,Перенос остатков по счетам,0
field,"ekd.period.transfer.init,transfer_analytic",0,Transfer Balance of Analytic Accounts,Перенос остатков по аналитическим счетам,0
field,"ekd.product,amount",0,Amount,Сумма,0
field,"ekd.product,quantity",0,Quantity,Кол-во,0
field,"ekd.product,rec_name",0,Name,Наименование,0
field,"ekd.product,unit_price",0,Unit Price,Цена за единицу,0
field,"ekd.timesheet.schedule,end_date",0,End Date,Дата окончания,0
field,"ekd.timesheet.schedule,period",0,Period,Период,0
field,"ekd.timesheet.schedule,rec_name",0,Name,Наименование,0
field,"ekd.timesheet.schedule,start_date",0,Start Date,Дата начала,0
field,"ekd.timesheet.schedule,test_ref",0,Test Ref,,0
field,"ekd.timesheet.template,period",0,Period,Период,0
field,"ekd.timesheet.template,rec_name",0,Name,Наименование,0
field,"party.party,account_payable_ekd",0,Account Payable,,0
field,"party.party,account_receivable_ekd",0,Account Receivable,,0
field,"party.party,manager",0,Responsible Officer,,0
field,"party.party,payable_ekd",0,Payable,Платежи,0
field,"party.party,payable_today_ekd",0,Payable Today,,0
field,"party.party,receivable_ekd",0,Receivable,Оплаты,0
field,"party.party,receivable_today_ekd",0,Receivable Today,,0
field,"product.category,account_expense",0,Account Expense,Счет расхода,0
field,"product.category,account_income",0,Account Income,Счет прихода,0
field,"product.category,account_tax_input",0,Account Tax Input,Счет входящих налогов,0
field,"product.category,account_tax_output",0,Account Tax Output,Счет исходящих налогов,0
field,"product.category,taxes",0,Taxes,Налоги,0
field,"product.category-ekd.account.tax,category",0,Category,Категории,0
field,"product.category-ekd.account.tax,rec_name",0,Name,Наименование,0
field,"product.category-ekd.account.tax,tax",0,Tax,Налог,0
field,"product.template,account_category",0,Use Category's accounts,Использовать счета из категории,0
field,"product.template,account_expense",0,Account Expense,Счет расхода,0
field,"product.template,account_income",0,Account Income,Счет прихода,0
field,"product.template,account_tax_input",0,Account Tax Input,Счет входящих налогов,0
field,"product.template,account_tax_output",0,Account Tax Output,Счет исходящих налогов,0
field,"product.template,account_taxes_category",0,Use Category's accounts,Использовать счета из категории,0
field,"product.template,fixed_assets",0,As Fixed Assets,Основное средство,0
field,"product.template,intangible_assets",0,As Intangible Assets,Нематериальный актив,0
field,"product.template,material",0,As Material,Материал,0
field,"product.template,taxes",0,Taxes,Налоги,0
field,"product.template,taxes_category",0,Use Category's Taxes,Использовать налоги из категории,0
field,"product.template-ekd.account.tax,product",0,Product Template,Шаблон Товара,0
field,"product.template-ekd.account.tax,rec_name",0,Name,Наименование,0
field,"product.template-ekd.account.tax,tax",0,Tax,Налог,0
field,"res.user,current_period",0,Current Period,Текущий период,0
field,"res.user,fiscalyear",0,Current Fiscal Year,,0
help,"ekd.account,level_analytic",0,Level Analytic Both Side or Debit,,0
help,"ekd.account,level_analytic_ct",0,Level Analytic Credit Side,,0
help,"ekd.account,second_currency",0,"Force all moves for this account 
to have this secondary currency.",,0
help,"ekd.account.level_analytic,domain",0,Domain for model,,0
help,"ekd.account.move,post_move",0,Also known as Folio Number,Порядковый номер проводки,0
help,"ekd.account.move.line.template,amount",0," Переменные: 
СчетДебет - Счет дебета строки проводки
СчетКредит - Счет кредита строки проводки
ОтКого - Контрагент От кого
Кому - Контрагент Кому
Год(Текущий) - Текущий финансовый год
Период(Текущий) - Текущий период
Дата(Текущая) - Текущий день
Дата(Начала) - День начала периода включительно
Дата(Конец) - День окончания периода включительно
Сумма(Документа) - Сумма по документу
Сумма(Строки) - Сумма по каждой строке спецификации
 Функции: 
Оборот(Счет, (Дата Начала, Дата Окончания) |
             (Начальный период, Период окончания), 
        Тип [Дебет, Кредит]) - Оборот по счета за период
Остаток(Счет, Период, Тип [Дебет, Кредит]) - Оcтаток
         на начала периода по счета за период
Налога(Тип налог, Тип показателя) - Сумма налогов по документу
",,0
help,"ekd.account.move.line.template,ct_account_txt",0,Маска счета - {контекст} - {организация},,0
help,"ekd.account.move.line.template,dt_account_txt",0,Маска счета - {контекст} - {организация},,0
help,"ekd.account.move.print_general_journal.init,posted",0,Show only posted move,Показывать только проводки в учете,0
help,"ekd.account.open_chart_account.init,fiscalyear",0,Leave empty for all open fiscal year,,0
help,"ekd.account.tax,formula",0,Enter formula for computer,Формула для расчета,0
help,"ekd.account.tax,name",0,The name that will be used in reports,,0
help,"ekd.account.tax,sequence",0,Use to order the taxes,,0
help,"ekd.account.tax,type_base",0,"Type- ""VAT"" and ""Sales Tax"" used in document for computed""
Type - ""Turnover"" and ""Balance"" used in accounting for computed",,0
help,"ekd.account.tax.rate,greater",0,In company's currency,,0
help,"ekd.account.tax.rate,less",0,In company's currency,,0
help,"ekd.account.tax.rate,rate",0,In company's currency,,0
help,"ekd.account.type,sequence",0,Use to order the account type,Сортировать по типу счета,0
help,"ekd.balances.party,currency",0,The optional other currency if it is a multi-currency entry.,,0
help,"ekd.balances.print.init,empty_account",0,With account without move,,0
help,"ekd.balances.product,currency",0,The optional other currency if it is a multi-currency entry.,,0
help,"product.template,account_category",0,Use the accounts defined on the category,,0
help,"product.template,account_expense",0,This account will be used instead of the one defined on the category.,,0
help,"product.template,account_income",0,This account will be used instead of the one defined on the category.,,0
help,"product.template,account_tax_input",0,This account will be used instead of the one defined on the category.,,0
help,"product.template,account_tax_output",0,This account will be used instead of the one defined on the category.,,0
help,"product.template,account_taxes_category",0,Use the accounts defined on the category,,0
help,"product.template,taxes_category",0,Use the taxes defined on the category,,0
model,"documents.payment.line,name",0,Documents Payment Line,Строка платежа,0
model,"documents.payment_term,name",0,Payment Term,Срок платежа,0
model,"documents.payment_term.line,name",0,Payment Term Line,Строка срока платежа ,0
model,"documents.payment_term.line.delay,name",0,Payment Term Line Delay,,0
model,"documents.payment_term.line.type,name",0,Payment Term Line Type,,0
model,"ekd.account,name",0,Account,Счет,0
model,"ekd.account.analytic,name",0,Analytic Account,Аналитический счет,0
model,"ekd.account.analytic-analytic.selection,name",0,Analytic Account - Analytic Account Selection,,0
model,"ekd.account.analytic-ekd.account.analytic.selection,name",0,Analytic Account - Analytic Account Selection,,0
model,"ekd.account.analytic.consolidate,name",0,Analytic Account Consolidate,Консолидация аналитических счетов,0
model,"ekd.account.analytic.open_chart_account.init,name",0,Open Chart Account Init,Открыть План счетов,0
model,"ekd.account.analytic.open_turnover_analytic.init,name",0,Open Turnovers of Analytic Accounts Init,Обороты по аналитическим счетам Init,0
model,"ekd.account.analytic.selection,name",0,Analytic Account Selection,Аналитические счета,0
model,"ekd.account.analytic.template,name",0,Analytic Account Template,,0
model,"ekd.account.consolidation,name",0,Consolidation Account,Счет консолидации,0
model,"ekd.account.control.credit,name",0,Control Entries with Credit Account,Контроль проводок с кредита счета,0
model,"ekd.account.control.debit,name",0,Control Entries with Debit Account,Контроль проводок в дебет счета,0
model,"ekd.account.create_chart_account.account,name",0,Create Chart Account Account,Создать план счетов,0
model,"ekd.account.create_chart_account.init,name",0,Create Chart Account Init,Корреспонденция в дебет счета,0
model,"ekd.account.create_chart_account.properties,name",0,Create Chart Account Properties,Создать свойства для плана счетов,0
model,"ekd.account.journal,name",0,Journal,Журнал,0
model,"ekd.account.journal,name",ekd_journal_cash,Cash,Касса,0
model,"ekd.account.journal,name",ekd_journal_expense,Expense,Расходный,0
model,"ekd.account.journal,name",ekd_journal_revenue,Revenue,Доходы,0
